Date/Time,CORE_BOTTOM:Zone People Occupant Count [](Hourly),CORE_MID:Zone People Occupant Count [](Hourly),CORE_TOP:Zone People Occupant Count [](Hourly),PERIMETER_TOP_ZN_3:Zone People Occupant Count [](Hourly),PERIMETER_TOP_ZN_2:Zone People Occupant Count [](Hourly),PERIMETER_TOP_ZN_1:Zone People Occupant Count [](Hourly),PERIMETER_TOP_ZN_4:Zone People Occupant Count [](Hourly),PERIMETER_BOT_ZN_3:Zone People Occupant Count [](Hourly),PERIMETER_BOT_ZN_2:Zone People Occupant Count [](Hourly),PERIMETER_BOT_ZN_1:Zone People Occupant Count [](Hourly),PERIMETER_BOT_ZN_4:Zone People Occupant Count [](Hourly),PERIMETER_MID_ZN_3:Zone People Occupant Count [](Hourly),PERIMETER_MID_ZN_2:Zone People Occupant Count [](Hourly),PERIMETER_MID_ZN_1:Zone People Occupant Count [](Hourly),PERIMETER_MID_ZN_4:Zone People Occupant Count [](Hourly),CORE_BOTTOM:Zone Thermal Comfort Fanger Model PPD [%](Hourly),CORE_MID:Zone Thermal Comfort Fanger Model PPD [%](Hourly),CORE_TOP:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_TOP_ZN_3:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_TOP_ZN_2:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_TOP_ZN_1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_TOP_ZN_4:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_BOT_ZN_3:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_BOT_ZN_2:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_BOT_ZN_1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_BOT_ZN_4:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_MID_ZN_3:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_MID_ZN_2:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_MID_ZN_1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PERIMETER_MID_ZN_4:Zone Thermal Comfort Fanger Model PPD [%](Hourly) 
 10/15  11:00:00,50.29173211288349,50.29173211288349,50.29173211288349,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,8.022057070785906,7.008272723323475,6.645203414439979,6.421900258438519,9.32118071906204,10.181851066384616,6.5943522734153439,6.990571494273429,9.61107236635097,11.989116710938769,7.7035936489761,6.6963350841712219,8.536577258038263,11.213016475098252,6.8694607696864768 
 10/15  12:00:00,27.185487702865307,27.185487702865307,27.185487702865307,5.730939391014644,3.6281586936349727,5.730939391014644,3.6279207035599527,5.730939391014644,3.6281586936349727,5.730939391014644,3.6279207035599527,5.730939391014644,0.0,5.730939391014644,3.6279207035599527,6.489142468374989,5.8218002423498949,5.8130031354283819,5.824286758689837,6.58149846531698,9.750413791202126,5.927902531000304,5.962120289435302,6.959419197215593,15.935541170294373,6.289121528337179,5.822089861474166,8.602769507297479,11.507534034684796,5.9254734388023 
 10/15  13:00:00,50.29173211288349,50.29173211288349,50.29173211288349,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,6.988710686097922,6.284546989805858,6.340937040642274,6.407256369983192,7.0735322996528329,11.54411577088724,6.572382329365456,6.476463728827372,7.448362270671287,16.627300089993044,6.858787842610276,6.3511096445489489,7.665938018847544,13.68332979967383,6.515941931394558 
 10/15  14:00:00,51.652426635444069,51.652426635444069,51.652426635444069,10.888784842927822,6.893501517906446,10.888784842927822,6.89304933676391,10.888784842927822,6.893501517906446,10.888784842927822,6.89304933676391,10.888784842927822,0.0,10.888784842927822,6.89304933676391,12.975932328142184,8.532251773906078,8.896769545508633,9.617752752863425,12.221194876771401,22.450053673560764,13.403472756536117,9.46137250178664,13.138932079197437,22.783212818110486,13.162896545821078,9.221817835899176,8.4657093772406,22.880826281428015,12.968615456877942 
 10/15  15:00:00,50.29173211288349,50.29173211288349,50.29173211288349,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,8.04868640374025,6.585146392018994,6.792943241494915,6.669202544638925,7.412699373656726,16.817430628556158,9.500513012783364,6.940854948226817,8.019060153217927,20.043235127948657,9.935527046332993,6.59935976155009,7.6730003846063659,18.09349503821638,9.625608862979379 
 10/15  16:00:00,50.29173211288349,50.29173211288349,50.29173211288349,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,10.601938495946215,6.7119040525466719,10.601938495946215,6.711463783340204,10.163459863481025,7.847517578107237,8.023116841486314,8.373602848847165,9.373095012985765,14.858649812301027,15.0829410150221,8.754404511047872,10.242112228744182,16.33609700165944,14.52324553244216,8.202379357143995,7.376278678724302,15.199634682749866,15.096910719542228 
 10/15  17:00:00,15.881599614594786,15.881599614594786,15.881599614594786,3.347980577667226,2.1195486481726335,3.347980577667226,2.119409615791643,3.347980577667226,2.1195486481726335,3.347980577667226,2.119409615791643,3.347980577667226,2.1195486481726335,3.347980577667226,2.119409615791643,13.355923351590655,8.940315430163949,9.521063457840816,10.49835326510547,12.050947328755229,15.545825734896625,19.45774947649377,10.48808054218005,13.300084102972626,16.32939782699844,19.153278638634278,9.9568682815163,6.953604985738248,15.326838592679266,19.155693787462515 
 10/15  18:00:00,5.293866538198262,5.293866538198262,5.293866538198262,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,7.267865136211401,5.964056107569287,6.125679912804794,6.332239342616655,6.757649189941188,7.792597998997546,9.155054967196547,6.493874569865824,7.378791610065434,9.946168240512721,9.733115256639359,6.176563489475505,6.547532209338769,7.790501542958634,9.057958845735963 
 10/15  19:00:00,5.293866538198262,5.293866538198262,5.293866538198262,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,7.6478591536641409,5.962108154786679,5.859802080160468,5.947216829380025,6.411921529540888,7.7628685153798149,8.181294481884187,6.473432768695742,7.805076445527405,11.720805633895133,9.83965399520825,6.001589641348751,6.2461434481436559,7.975086107474065,8.332966823050576 
 10/15  20:00:00,5.293866538198262,5.293866538198262,5.293866538198262,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,8.347479986407619,6.294522322632479,5.971692367836565,5.9265945353366649,6.511353060240853,7.970079960496321,7.997059201452288,6.843523028205856,8.269506111838988,10.21811374120182,9.145451125914193,6.1561352263867639,6.0379058300973489,8.236212334600938,8.232532041725153 
 10/15  21:00:00,5.293866538198262,5.293866538198262,5.293866538198262,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,1.1159935258890757,0.7065162160575444,1.1159935258890757,0.7064698719305477,8.142626695962628,6.14836368001144,5.701328327054351,5.511515866107541,5.933671767257347,7.081944928002102,6.960114266978803,6.483499083428458,7.99061475608422,10.783404233688027,9.065196463217414,5.814091852364584,5.848736493165414,7.654874463542835,7.4807293221990369 
 10/15  22:00:00,2.646933269099131,2.646933269099131,2.646933269099131,0.5579967629445378,0.3532581080287722,0.5579967629445378,0.35323493596527386,0.5579967629445378,0.3532581080287722,0.5579967629445378,0.35323493596527386,0.5579967629445378,0.3532581080287722,0.5579967629445378,0.35323493596527386,11.370370230462149,8.370624916707277,7.22295889853535,5.9882808133688,6.490234445095072,7.821146786891298,7.495134667366628,7.651857566765604,9.702315550783306,14.31945927331307,11.193759754187957,6.652740426952893,6.972496571000915,8.955347453179869,8.499323696267579 
 10/15  23:00:00,2.646933269099131,2.646933269099131,2.646933269099131,0.5579967629445378,0.3532581080287722,0.5579967629445378,0.35323493596527386,0.5579967629445378,0.3532581080287722,0.5579967629445378,0.35323493596527386,0.5579967629445378,0.3532581080287722,0.5579967629445378,0.35323493596527386,13.971148013693812,10.583361190664624,8.583590499924597,6.191957659633374,6.683447326315218,7.995387003068802,7.581208524930251,8.367684775373022,10.602427637747887,15.582735693468555,12.093319396485656,7.209927056192202,7.5791841914372999,9.598145295146678,9.023918854059217 
 10/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.064662970838852,10.771593125371155,8.414336158001975,5.896725167505302,6.277645883070325,7.328044100105639,6.954463809582563,8.147266763947208,10.238961002147667,14.989775669884063,11.600426086508739,6.987672365672151,7.306140538203098,9.043017948073248,8.482145292738368 
